id,name,album,release_date,popularity,groovy_factor,raw_energy
6EF89xJ4zsFB5tSX8pEHeX,Doo Doo Doo Doo Doo (Heartbreaker) - 2020,Goats Head Soup (Deluxe),2020-09-04,35,0.24064200000000002,0.31399168460000004
3thuVspq7oLlgDE7d7HTqz,Sweet Virginia,Exile On Main Street (Deluxe Version),1972-05-12,35,0.26712,0.17711393100000003
1m8cwYJxSWNGxscZQOzQ7F,Rocks Off,Exile On Main Street (Deluxe Version),1972-05-12,35,0.431165,0.1257818664
0mxvBDxJNhrMEsfzAaegBJ,That's How Strong My Love Is - Remastered 2002,Out Of Our Heads,1965-07-30,35,0.23088,0.040065182
1pfyDm9tBBrAx7AWhKyxDs,Wild Horses - Live / Remastered 2009,Stripped,1995-01-13,35,0.114898,0.04009178333333333
5IecDZiCvdqeN28NdEJbYs,Wild Horses - Live At London Stadium,Honk (Deluxe),2019-04-19,35,0.14450000000000002,0.4278033122
0YsBmhlgivhVxWytwq0As4,Dance Little Sister - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),1974-10-18,35,0.41078000000000003,0.24107357700000004
1o1pQLvKMNqkeLYWGrlA4d,Dancing With Mr. D,Goats Head Soup (Remastered 2009),1973-08-31,35,0.509292,0.350122773
08rR0CdyUAzJy3053xCPPG,Undercover Of The Night - Remastered,Undercover,1983-11-07,34,0.29862,0.3635577363
3sMReRRurYwYGmxuj9e0G5,Out Of Time - Edit Version,Flowers,1967-06-26,34,0.43755200000000005,0.047659519166666664
4IYLtXulpQFydiTxLI23rf,Country Honk - Remastered 2019,Let It Bleed (50th Anniversary Edition / Remastered 2019),1969-12-05,34,0.458784,0.1973718824
31vgSRfK5YOGSCAfj6zPAS,"Have You Seen Your Mother, Baby, Standing In The Shadow? - Mono Version",Flowers,1967-06-26,34,0.181278,0.17805691499999995
3ZQimDj4LetbHs2ry5jAQr,Time Waits For No One - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),1974-10-18,34,0.434395,0.045429129900000004
1OIkKo1avOfiSteUOZgGUd,Hey Negrita - Remastered,Black And Blue (Remastered 2009),1976-04-23,34,0.5546099999999999,0.042943168319999996
4XV6J85XfaHAAhzrkNgT6T,Start Me Up - Remastered,Tattoo You,1981-08-24,34,0.63888,0.05374991973333333
1Lu761pZ0dBTGpzxaQoZNW,Start Me Up - Live,Licked Live In NYC,2022-06-10,34,0.12081800000000001,0.8501551216
3AaXHBFpwXWmtg3kcfuwhQ,Confessin' The Blues,12 X 5,1964-10-17,34,0.435744,0.157096992
3dLnl0OKTxQcRZlGcJzorK,I Gotta Go,Blue & Lonesome,2016-12-02,34,0.29239499999999996,0.0719418312
6GVgVJBKkGJoRfarYRvGTU,Street Fighting Man - Live,Licked Live In NYC,2022-06-10,34,0.10366800000000001,0.85312943175
10IdU8PgujnWOe33sWQipV,Ruby Tuesday,Flowers,1967-06-26,34,0.263592,0.093712976
53PIJiUe4MeUitcD4QyiTu,Cherry Oh Baby - Remastered,Black And Blue (Remastered 2009),1976-04-23,34,0.804105,0.0101211768
0gv2zGg14osumqPJ4Axr5u,Dead Flowers - Live / Remastered 2009,Stripped,1995-01-13,34,0.407808,0.8200787283333333
5Z7Xad6ghivPVONXAJFcst,It's Not Easy,Aftermath,1966-04-15,34,0.529368,0.3870939133333333
0oXnmfo2kW3joSeiXoazdV,Like A Rolling Stone - Live,Totally Stripped (Live),2016-06-03,34,0.066427,0.5986851834
7j96wehhMtN0fkVvFhD8Ix,I Just Want To Make Love To You - Mono Version,The Rolling Stones,1964-04-16,34,0.382374,0.24853455
0rXRaTZ8jtbYbgSdx88vpm,Miss You - Live / Remastered 2009,Flashpoint,1991-04-02,34,0.36423999999999995,0.9163848
1sRuWDg7BRBs8Jq5FmMNyA,All Of Your Love,Blue & Lonesome,2016-12-02,33,0.11883300000000001,0.17015223840000002
5hWH3pUZccd9fiDvR19GJl,Commit A Crime,Blue & Lonesome,2016-12-02,33,0.437451,0.3961764512
3RZSaVu065GXm9CUZE3ixN,I'm A King Bee,The Rolling Stones,1964-04-16,33,0.793856,0.02616687325
2IEkywLJ4ykbhi1yRQvmsT,Concert Intro Music - Live,Licked Live In NYC,2022-06-10,33,0.013982600000000001,0.7262981402000002
2LBI6nQa32PRfRoH4Lrkod,Connection,Between The Buttons,1967-01-20,33,0.36862800000000007,0.18446900160000002
2EbjXvnFwgt4Td3xKZZzTb,Paint It Black - Live / Remastered 2009,Flashpoint,1991-04-02,33,0.092649,0.8896584978666666
3ZpTSIpuTsQqRPzZmS7yzb,The Worst - Remastered,Voodoo Lounge (Remastered 2009),1994-07-11,33,0.11664,0.108963855
6EePCjbtiMeb783pduiEJK,High And Dry,Aftermath,1966-04-15,33,0.416208,0.06386909685000002
1M0sZg74hJ9Le1u00oYg9X,Angie - Live / Remastered 2009,Stripped,1995-01-13,33,0.183825,0.1411053048
1o2wswWx1RkkNuVp6Z21HC,Mona (I Need You Baby),The Rolling Stones,1964-04-16,33,0.29676499999999995,0.05595278688
2LwLG226pAi7QGqdqquK4T,You Can't Always Get What You Want - Live / Remastered 2009,Flashpoint,1991-04-02,33,0.13065000000000002,0.3578937523
4h385lRE0c4zR78GErkmT7,It's Only Rock 'n' Roll (But I Like It) - Remastered,It's Only Rock 'N' Roll,1974-10-18,33,0.502455,0.14092743555000004
2A3sgyp07d7ksgjyBHYSUt,You Got The Silver - Remastered 2019,Let It Bleed (50th Anniversary Edition / Remastered 2019),1969-12-05,33,0.271728,0.0451578068
3r7znjZZm0lz9wSuhKqdHb,Live With Me - Remastered 2019,Let It Bleed (50th Anniversary Edition / Remastered 2019),1969-12-05,33,0.6327360000000001,0.04776714504
52A8QH0MF14J9gcJbN1tIt,Susie Q,12 X 5,1964-10-17,32,0.489302,0.1365065977
3MnDqaLZto9mE5GKbLaphc,Tumbling Dice - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,32,0.3456,0.5610732676
1agTQzOTUnGNggyckEqiDH,If You Can't Rock Me - Live,Licked Live In NYC,2022-06-10,32,0.054243,0.80024970625
4XEtxrUZTYGL0beJxxNMLt,Scarlet - The Killers & Jacques Lu Cont Remix,Goats Head Soup (Deluxe),2020-09-04,32,0.28825199999999995,0.0840531384
7CNYADpAKvQrgqlLCfahjt,Doo Doo Doo Doo Doo (Heartbreaker),Goats Head Soup (Deluxe),2020-09-04,32,0.32104800000000006,0.1695143838
73PU7Mr8JSuiX0PTYTLQuP,Cry To Me - Remastered 2002,Out Of Our Heads,1965-07-30,32,0.180768,0.09079538500000002
1WLo0a2kvkcwTZ9x3r3MDt,Little By Little - Mono Version,The Rolling Stones,1964-04-16,32,0.438138,0.09511087783333333
2QENt8VeHEO6ICUxs24OhE,Honky Tonk Women - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,2004-11-01,32,0.245872,0.8980652776000001
0PBjVaerAX48I6Qpa2iTmv,Rough Justice - Remastered 2009,A Bigger Bang (2009 Re-Mastered),2005-09-05,32,0.22919,0.1706079375
7BPKw4y2CX3waC8IQnQDXB,Honky Tonk Women - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,32,0.3827,0.5605239631666666
6g9SQevPDTmGe5kFY3JrGc,Good Times - Remastered 2002,Out Of Our Heads,1965-07-30,32,0.519144,0.20150022443333337
5jD2NdsrXz2QIHGhW9bA34,Wild Horses - 2009 Mix,Honk (Deluxe),2019-04-19,32,0.07351500000000001,0.024117349200000006
31cv3fhKrFy6UTrWIY5mSD,One More Try - Remastered 2002,Out Of Our Heads,1965-07-30,32,0.50666,0.2045948516
0SbFvgWkzS01OELImAPHyI,Start Me Up - Live / Remastered 2009,Flashpoint,1991-04-02,32,0.40891000000000005,0.946944537
0D5hODcjdnKjFmTdqfMGHa,Moon Is Up - Remastered,Voodoo Lounge (Remastered 2009),1994-07-11,32,0.36279100000000003,0.089680542
7piGJR8YndQBQWVXv6KtQw,Don’t Stop - Live,Licked Live In NYC,2022-06-10,32,0.062417999999999994,0.8565206118
7FmCuUt3Jw28qNvUa4acEz,Mother's Little Helper,Flowers,1967-06-26,32,0.41237,0.18266042973333332
6xaiZoj7zGFTD9VYfTwjww,Wild Horses - 2009 Mix,Sticky Fingers (Deluxe),1971-04-23,32,0.068256,0.02732375159333333
2yDQ8m6Fhyxw7Bwi7l7ztt,Hide Your Love - Remastered,Goats Head Soup (Remastered 2009),1973-08-31,32,0.392615,0.1571053584
0QkA9199IRH8RA9A5tnhfM,100 Years Ago,Goats Head Soup,1973-08-31,32,0.2416,0.28700931
76v9ncy3YiQhe6oJPyR5YB,Can't You Hear Me Knocking - Alternate Version,Sticky Fingers (Deluxe),1971-04-23,32,0.45843,0.052613019795
74T1xZpCHhxasI1u8d7Zq2,Silver Train - Remastered,Goats Head Soup (Remastered 2009),1973-08-31,32,0.32964,0.5667167566666667
5F5UNt3WBzmUJ3irvfAi8w,Rip This Joint,Exile On Main Street (Deluxe Version),1972-05-12,32,0.49648800000000004,0.27242498639999996
77JJtpB6aAxGI9jNTBVbWu,Plundered My Soul,Exile On Main Street (Deluxe Version),1972-05-12,32,0.187867,0.36323331000000003
7wvv3OLPrX0pENjcDDLLbS,Coming Down Again - Remastered,Goats Head Soup (Remastered 2009),1973-08-31,32,0.16488,0.04071281316666666
2wprBQxhga2cJbLZT3TNSs,Send It To Me - Remastered,Emotional Rescue (2009 Re-Mastered),1980-06-20,32,0.561408,0.11129743741666667
0cCApinL6pNKz5HC4ptxSp,Sparks Will Fly - Remastered,Voodoo Lounge (Remastered 2009),1994-07-11,32,0.282864,0.2527204482666667
0zVqTT6wC9xpYI9x6aQwv9,Sympathy For The Devil - Live / Remastered 2009,Flashpoint,1991-04-02,32,0.20044499999999998,0.9169807394999999
779r8XGvQhfBrojXYAbTNb,Under My Thumb,Aftermath (UK Version),1966-04-15,32,0.573206,0.03350495553666666
34OVMKNbZGdYT04LRMx5w9,Happy,Honk (Deluxe),2019-04-19,32,0.534336,0.43098212750000003
3R1Vq1RS6mWNSD2oni6jNf,Angie - Live,Licked Live In NYC,2022-06-10,31,0.10322800000000001,0.697421178
3ixZ1NQk5sqvBZgWeIdiqr,Monkey Man - Live,Licked Live In NYC,2022-06-10,31,0.0425,0.6429992426
46faF3vV3iLY6GfkZjnYG6,You Better Move On,December’s Children (And Everybody’s),1965-12-04,31,0.466312,0.1288424475
1RRXUq5Fhqcbtm02i5p68U,Little Rain,Blue & Lonesome,2016-12-02,31,0.072576,0.0346675968
5KjA0ATN6otF7YV09c3SBq,Hoo Doo Blues,Blue & Lonesome,2016-12-02,31,0.275217,0.20432311433333333
1ngG1sLe4vloTtxoP92eW4,Everybody Knows About My Good Thing,Blue & Lonesome,2016-12-02,31,0.13328,0.289521372
615PQpgap2UZp7FCsiKGdK,Beast Of Burden - Live,Some Girls: Live In Texas '78,2011-11-21,31,0.390696,0.7340289475166667
6j0ueLJBI9FQDpeDHj3enY,Flip The Switch - Remastered,Bridges To Babylon (Remastered),1997-09-29,31,0.23047199999999998,0.31243508053333335
46kq7eoX26e9MdhDwDmcye,Hitch Hike - Remastered 2002,Out Of Our Heads,1965-07-30,31,0.7159449999999999,0.024165574333333332
7f1HoWerlIfVpwgsOu0Mib,Heaven - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,31,0.067821,0.0666145766
2EH595eXhTlOp8BlcOX5Y4,Shine A Light,Exile On Main Street (Deluxe Version),1972-05-12,31,0.20987499999999998,0.2239680296
167EqdT96epl3Lq3HaLjW2,If You Can't Rock Me - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),1974-10-18,31,0.496422,0.313682774
3vJ4c4lcaQek9P2lduDi5P,Ain't Too Proud To Beg,It's Only Rock 'N' Roll,1974-10-18,31,0.54634,0.1872339196
0tjrkys3lafEmt5PIRyx0P,Fingerprint File - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),1974-10-18,31,0.544852,0.18912722133333335
7hgfj2oMmIoCyX9Gbb3Tti,Crazy Mama - Remastered,Black And Blue (Remastered 2009),1976-04-23,31,0.303809,0.35394073875000004
6dE1etqLwt5GUUBVQdIgBB,Torn And Frayed,Exile On Main Street (Deluxe Version),1972-05-12,31,0.352304,0.42571690919999994
6rPmU6mXAwGVhnYgEU0kCg,All The Rage,Goats Head Soup (Deluxe),2020-09-04,31,0.49340800000000007,0.051205266
3JhfyWKIYR3opA4DpHxP1w,Shake Your Hips,Exile On Main Street (Deluxe Version),1972-05-12,31,0.285362,0.14097843176666666
3oqyen98NJhARXAazkkpdH,Can't You Hear Me Knocking - 2009 Mix,Sticky Fingers (Super Deluxe),1971-04-23,31,0.38913000000000003,0.11056641066666667
1hVWTQ5CZermtPzIaLJOzd,Sympathy For The Devil - Live,Get Yer Ya-Ya's Out! (Remastered),1970-09-04,31,0.43907599999999997,0.6134713604833333
1E7ApSN0hYXE1QHdx4ogxf,Indian Girl - Remastered,Emotional Rescue (2009 Re-Mastered),1980-06-20,31,0.343245,0.07167338966666667
22Bvku5X3odiXj2wbtgY4T,Honest I Do,The Rolling Stones,1964-04-16,31,0.30685,0.06391131413333333
6OBmwYpd1aZkF0yiXyk8tM,Under My Thumb - Live / Remastered 2009,Still Life,1982-06-01,31,0.261873,0.8605216245333334
100ccVerC10XT80e9qKcNb,Drift Away,Tattoo You (Super Deluxe),2021-10-22,31,0.253863,0.07501988453333334
3gwX9fGKdFczJwJK2MtvbL,Jumpin' Jack Flash - Live,Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,31,0.272888,0.7336732364
7hUlZfirjFpQwzoE5GFwyL,She Was Hot - Remastered,Undercover (2009 Re-Mastered),1983-11-07,31,0.35112699999999997,0.08197949339999999
0trapmPLLO4k2YQehFrO3v,I Go Wild - Remastered,Voodoo Lounge (Remastered 2009),1994-07-11,31,0.22654,0.2866539
7BgCnKx5sYKt380CLeBx5f,Sweet Virginia - Live / Remastered 2009,Stripped,1995-01-13,31,0.178407,0.11715321193333332
0G2PKlNp1qW5ca0zsvTVHx,Too Tight - Remastered,Bridges To Babylon (Remastered),1997-09-29,31,0.192642,0.10650402880000001
7FADg5WNyvzaVtMhMpfW0X,Sad Sad Sad - Remastered,Steel Wheels (Remastered 2009),1989-08-29,31,0.21027600000000002,0.53838995325
0t2qvfSBQ3Y08lzRRoVTdb,Can I Get A Witness,The Rolling Stones,1964-04-16,30,0.65965,0.04491017739000001
3gjKl0yWv2M1aPLu6FFm3a,Just Like I Treat You,Blue & Lonesome,2016-12-02,30,0.36934,0.14964090533333335
0TGmW5dvuocb0QUMPsj31R,Let It Bleed - Live,Licked Live In NYC,2022-06-10,30,0.199892,0.87567309455
643LFQHx7UKat9u6UlwPBr,Midnight Rambler - Live,Licked Live In NYC,2022-06-10,30,0.07638,0.8127691866
4FlItJzB5XHT6mSEzJeaG0,Gimme Shelter - Live,Havana Moon (Live),2016-11-11,30,0.110137,0.549732344
4qI7G7K9MNbekIXmCI3m18,Ventilator Blues,Exile On Main Street (Deluxe Version),1972-05-12,30,0.48822000000000004,0.31024490130000004
0edUnMfNXLZ313pWjA5u8c,Beast Of Burden - Remastered 1994,Some Girls (Deluxe Version),1978-06-09,30,0.692955,0.03499405968
2DL6pZw0UBIMaPfdYbNWtd,Sittin' On A Fence,Flowers,1967-06-26,30,0.398161,0.053524516499999994
1tQU3PxFo4QF6F7G6kqPld,In Another Land - Remastered 2017 / Stereo,Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered),1967-12-08,30,0.096621,0.182580762
2LX0UgtY8RsXCsuZx9HyEU,Let Me Go - Remastered,Emotional Rescue (2009 Re-Mastered),1980-06-20,30,0.48785999999999996,0.13011510753333333
0GM2fpofwG7CZe6s9ttL42,Heaven,Tattoo You,1981-08-24,30,0.07084,0.0647670176
0oQky3U2to6v26crkUa5rf,"Midnight Rambler - Live From Madison Square Garden, New York/1969",Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,30,0.20957199999999998,0.58325778
7m8ho2ixAYs30dPdZ9i0BV,Down In The Hole - Remastered,Emotional Rescue (2009 Re-Mastered),1980-06-20,30,0.072957,0.22249458879999998
6INfdnbwEOEDmNxm56p9O2,Bitch - 2009 Mix,Sticky Fingers (Deluxe),1971-04-23,30,0.637315,0.151019154
0RJplx8HMNZsBYmvjCsnO4,100 Years Ago - 2020,Goats Head Soup (Deluxe),2020-09-04,30,0.27342600000000006,0.159187511
7D2f7zoIwRxeIhmeer8aWm,Let It Loose,Exile On Main Street (Deluxe Version),1972-05-12,30,0.127776,0.1311525384
54EMrgM3V16raw6r1mAQbC,Sweethearts Together - Remastered,Voodoo Lounge (Remastered 2009),1994-07-11,30,0.42154400000000003,0.07641538590000001
63I05wfNrImvTufyFjZweu,New Faces - Remastered,Voodoo Lounge (Remastered 2009),1994-07-11,30,0.35258400000000006,0.131772096
6Okqb0Krvl8XqFiLJsDOhG,Already Over Me - Remastered,Bridges To Babylon (Remastered),1997-09-29,30,0.08592,0.18675714849999997
4s70Ypujb1QCvaaWzmoOEy,I'm Free - Live / Remastered 2009,Stripped,1995-01-13,30,0.435714,0.10215357119999999
5LPXMGOugWXduwFMglL4ra,The Under Assistant West Coast Promotion Man - Edit / Mono Version,Out Of Our Heads,1965-07-30,30,0.34997999999999996,0.15755437600000002
6oK5X3MwR63x7n5K8gDHIB,I'm Free - Mono Version,Out Of Our Heads (UK),1965-07-30,30,0.37248,0.15849343899999999
0lJqBJWvI7k5l5eFLbbF8O,Route 66 - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,30,0.374616,0.5974996196000001
3zLSTP4RvQTni2RtA7cck0,It’s Only Rock ’N’ Roll (But I Like It) - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,29,0.29462700000000003,0.7791297316666667
7CYbtT5BeRAVJnkJwgEBcu,Slave - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,29,0.475974,0.04683897956000001
5rF5SyxEdhjMi0ijb1Luqi,Waiting On A Friend - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,29,0.50445,0.5172226906666667
0fcw78KJ56avczitNUdmB2,Hang Fire - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,29,0.388162,0.23765536080000002
0jeT8eiMtHs3NkgJP8tgTM,Jumpin' Jack Flash - Live / Remastered 2009,Flashpoint,1991-04-02,29,0.07668,0.9238456981333333
48qISZnlpVboOBRAiaudbS,I'm Alright - Live,Out Of Our Heads,1965-07-30,29,0.260712,0.6524188645333332
1oRP1QanjB3pBehwJSm6JM,Down Home Girl,The Rolling Stones No. 2,1965-01-15,29,0.561561,0.05284916468333333
7p0BTJ45XillX6ikIMFGGv,Beast Of Burden - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,2004-11-01,29,0.178475,0.8239048692
3jq222kFHktVQc6dbsDPRo,Let It Bleed - Live / Remastered 2009,Stripped,1995-01-13,29,0.518728,0.2886404182
0eumG7lbsUdmmIDr5VOSSC,Crazy Mama - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,29,0.24853200000000003,0.5741101762
4ORw1k0PzLvF4F8BybMLma,Fool To Cry - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,29,0.169472,0.5423394876666666
5L0g7jbPjo97KtsrYM3ep0,Hand Of Fate - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,29,0.383985,0.5861569450499999
7nQvrUDwdrskdM1Qeqf438,All Down The Line - Live At The El Mocambo 1977,Live At The El Mocambo,2022-05-13,29,0.17076499999999997,0.8380164541666666
2eY1YOfHt1Ji17PdtSal7j,If You Need Me,12 X 5,1964-10-17,29,0.34314,0.05742048
6QswKScFURI1x3gZ9isXK7,Now I've Got A Witness,The Rolling Stones,1964-04-16,29,0.634698,0.15192704853333336
5NMRgeO81hNY5nEEY54XtK,Tumbling Dice - Live,Licked Live In NYC,2022-06-10,29,0.05828,0.8417006709333333
0S5RlaEfxb54vlj1eSyKjF,Sing This All Together - Remastered 2017 / Stereo,Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered),1967-12-08,29,0.265997,0.37445390975
05Va2Xt5QZInHtqAzlm7R8,Till The Next Goodbye - Remastered,It's Only Rock 'N' Roll (2009 Re-Mastered),1974-10-18,29,0.24501399999999998,0.047840701439999994
1cQsHFYDGWuNSK18fo6hcM,Yesterday's Papers,Between The Buttons,1967-01-20,29,0.14160999999999999,0.0956565504
3JATo1wuknvNy3SCdkza8w,Shine A Light - Live / Remastered 2009,Stripped,1995-01-13,29,0.17138,0.5400340632499999
3hfBFgkAVYOozoe9eRJihE,All About You - Remastered,Emotional Rescue (2009 Re-Mastered),1980-06-20,29,0.13888,0.0478603776
1YzxWhqHJBHJkf3U3dROQP,Honky Tonk Woman - Live,Totally Stripped (Live),2016-06-03,29,0.167676,0.8422792923999999
6B8czH1kJLkcihMhFdr6Xp,Can You Hear The Music - Remastered,Goats Head Soup (Remastered 2009),1973-08-31,29,0.158424,0.37409591999999997
0vFv1Azdy8mpDmu6fLw2Fj,Miss Amanda Jones,Between The Buttons,1967-01-20,29,0.34092100000000003,0.10833476925
3QKJss7717GxhLHzO040wc,Brand New Car - Remastered,Voodoo Lounge (Remastered 2009),1994-07-11,29,0.499358,0.28082209
4Cg8Nl5JjI4Df0AMbm18u7,Sweet Black Angel,Exile On Main Street (Deluxe Version),1972-05-12,29,0.303282,0.0727743016
32hWC0QvDyf4kcxutOIGuj,Brown Sugar - 2009 Remaster,Sticky Fingers (Super Deluxe),1971-04-23,29,0.609579,0.051980761279999996
2KfOzzKQuizDHnY5U8TsiT,Dead Flowers - 2009 Mix,Sticky Fingers (Deluxe),1971-04-23,29,0.5027400000000001,0.12416472120000001
0INM0SfWqrD33nTDGA5Mts,Start Me Up,Tattoo You (Super Deluxe),2021-10-22,29,0.435599,0.25341521655
4vUBoA4crmrgd97GH8j01B,Casino Boogie,Exile On Main Street (Deluxe Version),1972-05-12,29,0.30793,0.18232484149999997
4pODICyT0skWqpXC2FrJ9o,Ruby Tuesday - Live / Remastered 2009,Flashpoint,1991-04-02,29,0.19401000000000002,0.807824094
1Q08gqD5IEckc6bjBH6ikG,Champagne And Reefer - Live,Live At The Checkerboard Lounge,2012-07-09,29,0.21409000000000003,0.47802102586666656
7BYShr1wJjGJ0lxQ9pDzKV,Out Of Control - Live,Havana Moon (Live),2016-11-11,29,0.238476,0.67879745555
5Sz0Bd59XlGZpUHa5uLBbT,The Spider And The Fly - Live / Remastered 2009,Stripped,1995-01-13,28,0.35777699999999996,0.141264904
2hjGkFzdskqu5936maFslX,Fool To Cry,Black And Blue,1976-04-23,28,0.137344,0.03020199
3Xf6K3mJRPBKvZzOC5mzv0,She Smiled Sweetly,Between The Buttons,1967-01-20,28,0.07537400000000001,0.029558629700000002
6x7XTxs6pE1OuimqK7JJ7p,(I Can't Get No) Satisfaction - Live,Havana Moon (Live),2016-11-11,28,0.10946100000000002,0.3127599224999999
40N7vAFHhwuS92Ce66mkpw,Honky Tonk Women - Live,Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,28,0.330424,0.503221389
6AmvtTTlYRNMEXHFdaJZa6,Paint It Black - Live,Havana Moon (Live),2016-11-11,28,0.116321,0.8416255026666666
7Jnhi80ih9NBQtWsX6M6Je,Street Fighting Man - Live / Remastered 2009,Stripped,1995-01-13,28,0.322944,0.6942179664
4KoBKbnRh4BywqvY5VPkts,2120 South Michigan Avenue - Long Version,12 X 5,1964-10-17,28,0.502425,0.037392530174999994
5At4b16uKSp3l3fJUgdee3,Emotional Rescue,Honk (Deluxe),2019-04-19,28,0.533015,0.021665396665000003
4HGGHqN2G0RowUQOHjKdcH,Wild Horses - 2009 Mix,Sticky Fingers (Super Deluxe),1971-04-23,28,0.068256,0.02732375159333333
5sbfd5DYBkRxcTLIlzmGGa,Low Down - Remastered,Bridges To Babylon (Remastered),1997-09-29,28,0.28893199999999997,0.12836637793333333
3jnniBosxgk9BIeCOrKgoB,The Lantern - Remastered 2017 / Stereo,Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered),1967-12-08,28,0.11802999999999998,0.025308911810000004
7euYUzZ3UgQlm7BM6sll65,Back Street Girl,Flowers,1967-06-26,28,0.271405,0.019243946053333332
2iJgSdIk6Re4tphu6E3GJT,Jumpin' Jack Flash - Live,Havana Moon (Live),2016-11-11,28,0.079632,0.8342761993500001
08NNmCCUO07jBkvWnJCWia,"Midnight Rambler - Live From Madison Square Garden, New York/1969",Get Yer Ya-Ya's Out! (Remastered),1970-09-04,28,0.210871,0.5824419626666667
4oNVLcilzcRNsFPr5T5ZAk,Winter - 2020,Goats Head Soup (Deluxe),2020-09-04,28,0.20278800000000002,0.15201037875
4yNnQgQlCEZDSn5eQoUMPZ,Shattered - Remastered,Some Girls (Deluxe Version),1978-06-09,28,0.552024,0.10536685226666666
6zlcTvYvUXdGTpvOV3aCnu,Jumpin' Jack Flash - Live,Get Yer Ya-Ya's Out! (Remastered),1970-09-04,28,0.275,0.7352031544000001
2OJJaxVXG8VLYk3yk0VdH4,Dancing With Mr D - 2020,Goats Head Soup (Deluxe),2020-09-04,28,0.59472,0.08694267879999999
5eKEGhFZ6kE2ZMryOCZbLz,Harlem Shuffle,Dirty Work,1986-03-24,28,0.5815440000000001,0.187160897
3Dv8Lmpi2bWyOdyfwVjlTw,Gimme Shelter - Live,Licked Live In NYC,2022-06-10,28,0.048960000000000004,0.8787019733333333
6S15wFSluDwivPVllx1chM,Little T&A - Remastered 2021,Tattoo You (Super Deluxe),2021-10-22,28,0.39809700000000003,0.6146957053666665
7hQ3gIPprZp08ygVc279Qj,Route 66 - Blues In Rhythm / 1964,On Air (Deluxe),2017-12-01,28,0.521664,0.2538051015
6oM2I8fqyXxIRaZVJ7qPRg,Satisfaction - Live,Licked Live In NYC,2022-06-10,28,0.06144,0.8779448787999998
4IvPCIOlMOAcGMMqhorHy2,(I Can't Get No) Satisfaction - Live / Remastered 2009,Flashpoint,1991-04-02,28,0.139392,0.4772262300166667
