id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
30xepK0cXsqKoycORePjhA,0.0469,0.413,0.753,0.352,0.803,-10.302,0.0542,114.041,0.854
3XMThHmCx14P8Kyr5rt8vf,0.248,0.107,0.995,0.966,0.77,-13.046,0.0821,169.789,0.0187
15rhIoRad6E7AIqnoS7X49,0.5,0.615,0.91,0.511,0.281,-4.248,0.0347,111.013,0.77
2qnnlqSg2hWh0uVODTxzpW,0.374,0.53,0.691,0.111,0.29,-5.409,0.0307,117.046,0.581
19oI9dRZC48Rd8TCnmNFMI,0.664,0.454,0.766,0.904,0.594,-3.862,0.0272,90.677,0.776
1wbrc6umQQ3StMmSF1uKEY,0.608,0.315,0.819,0.333,0.878,-8.434,0.091,193.133,0.821
2EG0Paf3TAYccxvnstgPbj,0.183,0.337,0.919,0.186,0.286,-3.94,0.0431,114.748,0.525
6TxIjTiDxZdej5GWURCYeK,0.569,0.771,0.483,0.0873,0.683,-11.341,0.0429,110.622,0.502
4afPMNDOCmyTZCgGvYt2eP,0.101,0.598,0.804,0.0783,0.256,-6.094,0.0703,125.439,0.919
04LslKJrIMBfvFdcHaZFYX,0.689,0.654,0.542,0.584,0.204,-14.696,0.0419,78.015,0.877
6hY5Vs57WTTet7jjVLa3TB,0.724,0.292,0.512,8.2e-05,0.159,-5.844,0.0275,141.411,0.25
16MTfgdrVdgqv7a8EjH7Qu,0.169,0.335,0.739,0.0359,0.703,-9.94,0.0707,169.64,0.56
2OHYAz34KXZGyNdj3pMjD2,0.000207,0.275,0.86,0.779,0.937,-8.33,0.0345,134.944,0.596
7eswiDT4ywPVo55FkMvYfN,0.0156,0.403,0.643,1.24e-05,0.266,-10.393,0.0424,170.037,0.847
6UKdxPCjMzqu6u6hm26Ngj,0.0278,0.734,0.867,3.05e-05,0.127,-8.876,0.0715,107.712,0.929
7LgzN9TGtBvq9N9q6HKhty,0.00437,0.609,0.754,0.0138,0.0684,-9.187,0.0418,124.496,0.744
5tZdUOzgfPuES25YK2qtDk,0.184,0.604,0.58,0.00746,0.168,-9.266,0.0438,98.331,0.65
6Lwv5lIOnCej8E1Jcm6gPd,0.661,0.406,0.667,0.00055,0.468,-6.574,0.0519,92.191,0.299
49LJCSmZqETCpdsHkLtkWW,0.0757,0.356,0.986,0.000574,0.979,-3.855,0.153,142.645,0.19
6yKJaEFk2UwSvVsdclPUjR,0.292,0.302,0.835,0.000129,0.976,-4.306,0.0762,180.912,0.638
3MCzqwpG9aIo810TVmYXfG,0.65,0.517,0.781,0.977,0.341,-6.33,0.0405,119.364,0.742
7FfHYjOffVyfr5tJqiqiGd,0.0337,0.391,0.849,0.0412,0.0547,-8.081,0.0695,111.024,0.831
6bA3OlUTsonFP7skcDy1Xt,0.509,0.522,0.891,0.908,0.111,-4.085,0.0322,104.411,0.91
6E4FtLEWukLVfQJ33Uu4Ka,0.208,0.643,0.46,0.0876,0.335,-10.843,0.0311,118.743,0.608
3yBeyd1VZ8ZfIsO77WatDw,0.278,0.514,0.879,0.135,0.978,-6.382,0.0502,105.234,0.397
4MMqWQU7y2clvdgk7fMkkG,0.191,0.358,0.981,0.348,0.921,-6.299,0.0675,158.348,0.607
4UhDnh6DTIuDOy3qU1naVR,0.784,0.486,0.829,0.262,0.129,-12.982,0.0973,126.218,0.191
7p9Iqp5RIeyytctcTcnXAL,0.748,0.369,0.535,0.609,0.158,-12.389,0.0359,127.239,0.263
1j1iARzwDXzyc1oabnPPuz,0.0154,0.536,0.819,0.0466,0.64,-9.023,0.0379,139.986,0.808
7xdatW3vTtUVz8EyacuNE4,0.473,0.466,0.831,0.831,0.322,-7.849,0.0343,95.548,0.885
2sNMZnpI4ilhNkibx3RCRZ,0.184,0.304,0.829,4.51e-05,0.326,-4.843,0.0624,152.021,0.476
59E1QUCIcKkRgIM2X9RWqa,0.213,0.508,0.763,0.838,0.843,-9.501,0.0402,124.948,0.962
74zFAG85kiVy31xUqowR9D,0.0301,0.683,0.633,0.782,0.109,-10.846,0.109,111.757,0.892
65sv959lcEbPr88w7nxCaw,0.163,0.179,0.794,0.016,0.366,-8.237,0.0428,200.624,0.455
4F5anLB9Q95wYWKZKrk77X,0.0473,0.371,0.797,0.071,0.349,-8.968,0.0544,181.455,0.756
5cv2QfSoP0HwHkYXkPs0b6,0.674,0.515,0.859,4.55e-06,0.389,-11.294,0.18,114.361,0.65
17SUs2sg8AI9dLrmvCq9CR,0.0386,0.47,0.978,0.498,0.958,-6.185,0.0673,141.405,0.584
3T8JLJeS91ARf9ASSNh7Tp,0.00495,0.755,0.831,0.498,0.11,-10.009,0.0484,113.311,0.848
3ltswlzOUT50lnSeBKHOAN,0.242,0.409,0.597,0.0227,0.106,-9.651,0.0477,186.877,0.839
47WiJCfLnjBBmxJbuhBsfV,0.149,0.358,0.723,0.0691,0.0874,-8.688,0.0597,181.658,0.686
2rKeRJKrig8dThGUf39KV2,0.0274,0.38,0.945,2.18e-05,0.234,-3.398,0.0449,83.552,0.845
372rzLHaePw8KfJH3mOot5,0.0624,0.648,0.904,0.00351,0.345,-10.164,0.0471,104.223,0.846
47NDsH1cLqlEtrSYr3p74r,0.155,0.563,0.683,0.000132,0.233,-11.897,0.0548,172.324,0.578
0NoJ36iS1CF2pwWPmmMFSq,0.565,0.48,0.586,0.77,0.124,-8.913,0.0398,177.038,0.758
6OV7AFZ2xXU4hKyOnZe5Sn,0.0225,0.543,0.7,0.867,0.108,-8.144,0.0306,142.334,0.944
1OIUIFbDRwXAv3bGtnEtex,0.0183,0.325,0.972,0.0133,0.829,-7.782,0.0624,155.801,0.594
6nsKGFoC9NGq5PCb6JuKuZ,0.009,0.51,0.716,0.12,0.296,-9.858,0.0457,152.378,0.947
21MEgGQlLHFbL4HBEkK0N6,0.715,0.765,0.438,0.0,0.0837,-11.582,0.0358,96.359,0.948
4NYYm8Hy6NunNMBuWPlWSz,0.0977,0.342,0.3,0.00419,0.122,-12.071,0.113,190.878,0.211
1iOVPVxuXZzKqmLDSahphI,0.0495,0.711,0.636,0.674,0.0806,-9.935,0.0457,117.807,0.784
4Z7uQ0Yk8x2itRiND63i8T,0.0419,0.618,0.812,0.809,0.0465,-8.318,0.0598,85.983,0.881
38dABoUPWhNGiXYyHHQnJK,0.16,0.571,0.831,1.85e-06,0.0937,-9.872,0.0949,174.385,0.581
6fmXseXCaHX20EB51e9zLf,0.231,0.758,0.358,0.0273,0.306,-13.116,0.0454,114.685,0.566
0QhEWoZbZO8pOOd6Z9qkX3,5.48e-05,0.428,0.818,0.587,0.952,-9.755,0.0458,118.908,0.598
4zSY8CxeVLbXUy0ajZcQA1,0.0803,0.533,0.81,0.0,0.948,-6.048,0.045,121.27,0.603
0cXDXAxOruJB07hi6HQPDk,0.277,0.316,0.928,7e-05,0.972,-4.196,0.0819,93.713,0.577
7JazU1nQx1l8jHZO7GVZ5F,0.457,0.519,0.542,0.000157,0.13,-10.501,0.0256,98.572,0.672
7xofrJZG4sb1aEWq2Uyw7V,0.00129,0.433,0.596,0.00795,0.0781,-9.086,0.0294,96.833,0.533
6iJ06BJgumJv5GVThPmKZk,0.0723,0.665,0.559,0.000581,0.434,-10.221,0.0386,126.291,0.751
3nkewnGp5sU7T0cucVkzyv,0.00207,0.366,0.932,0.817,0.161,-5.34,0.0343,149.044,0.905
2yJr0ttKglndQZZFEEKvHs,0.0296,0.404,0.833,0.0422,0.0693,-7.767,0.0632,111.603,0.853
1W8F1p2TE6IOUvSdsF6PZJ,0.0042,0.605,0.758,0.0459,0.108,-9.253,0.0398,124.507,0.727
57ahryHynQ3ttxVPSNDjMx,0.00746,0.265,0.885,0.00177,0.471,-4.413,0.0348,174.766,0.805
246jhwGIGZhvrBCPckS9rY,0.429,0.328,0.575,2.31e-05,0.812,-7.31,0.0276,78.24,0.328
1C3KWT6cZJRByBt6VOqlcs,0.0231,0.332,0.993,0.00645,0.957,-3.196,0.213,149.355,0.199
73VG0ob9DnnXtbQv3pDiVk,0.121,0.347,0.655,0.288,0.164,-10.087,0.0463,182.113,0.5
37PYf6ADLKozohzWE0BC6D,0.0463,0.286,0.978,0.0296,0.963,-3.62,0.257,156.641,0.242
1QV7iaV3VskesNxLrq6c20,0.545,0.355,0.603,0.00231,0.0903,-5.566,0.032,78.063,0.645
70wkGOc0WX6Tn8EZ9Ud6La,0.0328,0.542,0.793,0.591,0.299,-9.466,0.0543,177.781,0.939
7BbRuiyDuayOVgWMSP7Z7F,0.0355,0.277,0.813,0.0664,0.257,-6.653,0.0413,160.87,0.68
2F3iN8io7kkrrIMXW7nhvd,0.0546,0.438,0.534,0.00494,0.112,-9.714,0.0462,196.971,0.643
5GIwfhhHnatbkjKcygmF6C,0.046,0.272,0.774,0.657,0.7,-17.577,0.052,108.291,0.15
0h9cf4IbvFkxoPmhvPDcA9,0.263,0.638,0.518,0.14,0.153,-12.532,0.0283,127.093,0.912
5xaWW9dnPamzFsn1IcS9up,0.0517,0.319,0.888,0.0199,0.202,-4.9,0.0353,115.509,0.615
3STQ1n2pb2B2Mk4ORcdBeP,0.149,0.633,0.68,9.81e-05,0.118,-12.32,0.0358,145.999,0.821
448glK82bkOMYh2fSlPVeY,0.135,0.592,0.584,0.0,0.179,-8.122,0.0286,139.886,0.268
14XSZqo7His2J1Oy2HCkJt,0.207,0.646,0.817,2.24e-06,0.0672,-9.009,0.128,144.101,0.557
11dJAq9SPIHeXKxmuDEYO0,0.633,0.662,0.777,0.679,0.0903,-8.135,0.0269,115.786,0.822
2cErrLqmekBoFhXXFNHTLQ,0.494,0.637,0.756,0.589,0.853,-8.645,0.0301,141.535,0.966
3YRkoGjPVqkvVwSGSNxlT8,0.155,0.615,0.615,8.46e-06,0.138,-10.801,0.0293,76.613,0.871
4TwriR62IIhGncBCDzhEs0,0.541,0.333,0.725,0.00162,0.0551,-12.567,0.0422,178.012,0.938
4q07ZGvDljjVnl6rKtJfzm,0.0718,0.694,0.646,0.000177,0.0924,-11.035,0.132,98.78,0.421
7BSALBNB7x6l3a9Vs0JyAC,0.126,0.348,0.636,0.185,0.188,-10.325,0.0429,181.819,0.518
2Szm6BhfmgfH7n8wLuCpxq,0.347,0.633,0.704,0.262,0.824,-9.186,0.0324,141.587,0.971
0U30sZQC2vrOl2buI2ORPD,9.21e-06,0.254,0.95,0.0601,0.295,-8.124,0.0573,156.583,0.519
2a6xEUKPAPhA11n7CBPIbR,0.43,0.619,0.67,0.0,0.211,-8.232,0.0283,115.875,0.769
1m0eCHPYQWiP7vY7zpUMGK,0.497,0.566,0.579,0.239,0.555,-9.598,0.0593,98.615,0.776
6Cw3JEiCt45WpMzcOLBaFh,0.105,0.669,0.631,0.000467,0.046,-8.29,0.0386,120.213,0.832
2M030YSd7FytB1FAe52cfo,0.125,0.654,0.636,0.00113,0.0591,-8.596,0.0393,120.22,0.853
7ovytOhHduZJhBSJvopzIE,0.0015,0.443,0.606,0.0135,0.072,-9.4,0.0279,96.577,0.548
0Y4rp0g8SaigDEbyMLfKRy,0.0541,0.667,0.555,0.00249,0.507,-10.539,0.0381,126.249,0.765
5nMjMXkemxQK2YXgmurg1T,0.0643,0.668,0.556,0.547,0.216,-8.582,0.0365,112.93,0.711
0jJzilg2GNMqaNwK8hhPaH,0.21,0.58,0.66,0.0126,0.143,-8.027,0.0279,112.45,0.739
1Ua7qFLlb70QASDOiJFCDN,0.29,0.745,0.851,0.71,0.031,-6.931,0.0327,123.515,0.964
1VX0U4xMV1euHLLetIo9IP,0.0841,0.569,0.673,1.77e-06,0.359,-7.748,0.0361,137.01,0.605
78nXztXzC7MeUICa7gOIQk,0.0337,0.717,0.578,0.000172,0.0795,-9.03,0.0291,110.829,0.888
1KP3fcK6llojA3Bf80aq4L,0.2,0.642,0.458,0.0668,0.213,-10.448,0.0311,118.699,0.55
2WV7nq25U4tYW67WmVgJTt,0.0669,0.668,0.557,0.65,0.191,-8.208,0.032,112.932,0.712
0XWEpqks9LFOQr96Nd9Ojl,0.0069,0.498,0.678,0.0,0.0819,-10.375,0.0386,140.585,0.961
1jjsA5MFKuH85QuZNdyuC9,0.105,0.53,0.619,6.05e-05,0.291,-9.442,0.0494,159.589,0.215
6fCmEdlr9MfiRZ7uN7BhVL,0.00135,0.612,0.584,0.84,0.084,-13.197,0.0302,147.953,0.825
53dGclmRP0N1ejRAG1U9AL,0.148,0.599,0.939,0.00747,0.32,-9.223,0.039,88.645,0.967
4K4iFpSc4AFgeNuIO9j2N2,0.0884,0.57,0.667,1.13e-06,0.22,-8.03,0.0357,136.84,0.594
62AB7wGa3qGyX0iV0hQDt2,0.31,0.744,0.844,0.684,0.0289,-7.036,0.0327,123.497,0.963
5bLGvAYHWkqnWowp6vcJDM,0.00945,0.322,0.862,0.832,0.249,-5.694,0.0474,84.522,0.504
6sEu6DDANBazrg5uq54x5J,0.0191,0.323,0.965,0.9,0.406,-6.56,0.0891,84.81,0.499
2cSjyaVx2RRLj1zn5tdB0C,0.483,0.318,0.532,0.347,0.973,-8.893,0.158,81.407,0.409
0AxynUD8C2SefqWiF1AnW5,0.539,0.609,0.507,0.00102,0.221,-13.269,0.0423,124.201,0.834
6rhOvMEanB5mrpMZ5SCZ80,0.169,0.379,0.796,0.38,0.589,-7.359,0.0423,65.99,0.419
4RhsBjS2YfQHLw95GOVHdT,0.00933,0.309,0.912,2.6e-06,0.916,-7.023,0.062,105.24,0.534
0Wc7pOstI0udl6el45HQTW,0.356,0.603,0.843,0.0523,0.196,-6.651,0.0477,107.831,0.746
2OA84ki6nMV2qgyaPYOfl1,0.766,0.648,0.532,0.0,0.418,-9.344,0.101,144.384,0.558
6793cqCW7WnWB7BoGHxQF9,0.000695,0.347,0.938,0.00346,0.753,-9.049,0.128,145.79,0.442
2QS9UHjp5feHQQn7cAGuU4,0.0184,0.302,0.897,0.0,0.732,-7.907,0.0596,144.78,0.78
3gUHqmC9TgNsXIGGAZgg6a,0.0108,0.314,0.589,0.147,0.81,-10.889,0.0334,106.84,0.322
187Og1DV9qR94PHDkh6Jlw,0.0697,0.504,0.722,2.88e-06,0.501,-9.438,0.0826,121.99,0.469
4dq7K66eTZQmGAkIrd4a0M,0.288,0.671,0.726,0.000408,0.0607,-9.892,0.0723,85.084,0.959
2OyAGEMBuKEZCOJNYJoUzK,0.0189,0.412,0.242,0.0,0.0938,-12.927,0.0275,154.489,0.548
0SZerYLgq7McmyHC2m0CYY,0.215,0.659,0.825,0.876,0.353,-8.865,0.102,126.841,0.601
4S9eoO8XVbm929p2PJAjDJ,0.433,0.689,0.683,1.06e-05,0.1,-9.406,0.0372,117.494,0.8
6OGe8yBz53bJCEqkF5RnW5,0.448,0.69,0.68,1.25e-05,0.0968,-9.248,0.0358,117.481,0.845
3CYhRb95bg4K9fJAjWX0NY,0.452,0.265,0.667,0.166,0.354,-8.868,0.0376,170.214,0.0395
5n7NZWOHWhjIgsOGBAoTa8,0.192,0.546,0.618,2.14e-06,0.12,-7.962,0.0355,115.733,0.666
3qSX7oBHdu0nSSTFePS4db,0.173,0.384,0.83,0.0,0.183,-10.809,0.0641,159.564,0.782
1NLKuZwGfvOJpclj9uzkAK,0.312,0.783,0.783,0.0,0.0763,-7.981,0.0741,97.018,0.842
3ojj6rJhR7PgYOn7bbBYEL,0.0508,0.339,0.936,0.0,0.558,-7.042,0.0638,103.362,0.466
2bvnvEYim16pZudO7fibe8,0.0441,0.672,0.685,0.913,0.238,-7.793,0.0292,97.854,0.95
4dcYEBHptri7f5SqM2YSWY,0.396,0.724,0.942,0.0648,0.116,-8.357,0.0354,125.331,0.967
7al9UsYE5I2CpMOc9cKval,0.201,0.699,0.554,5.09e-05,0.107,-9.465,0.0529,102.508,0.582
7hWOXnYHbDSP3WfmMRFJyO,0.016,0.884,0.554,0.00562,0.0786,-10.899,0.0636,105.536,0.884
6G6HUDo8rsJOHgBsAqPUee,0.0136,0.414,0.942,0.132,0.94,-7.757,0.0629,119.475,0.53
11ALfJyppuVJdqYssXbcM1,0.0256,0.427,0.915,0.0179,0.89,-7.401,0.0446,109.26,0.476
6fmxr9Wui3uYW7GtpscwDx,0.0195,0.296,0.735,0.725,0.692,-22.301,0.0469,107.788,0.2
39UwRqdXwdzOiifx003bVb,0.00359,0.332,0.989,1.3e-05,0.221,-7.366,0.149,173.877,0.301
6kg6RUb6xjhxWIHT3lHe0U,0.436,0.584,0.84,0.000419,0.463,-5.385,0.0286,112.308,0.785
3tdCzIQ5K0jT6Z1FGU27uJ,0.000754,0.515,0.948,0.89,0.814,-8.779,0.0997,122.533,0.542
4Z2rzPq2mZk7dRdWWE0oo4,0.852,0.172,0.87,0.875,0.708,-18.104,0.0506,128.417,0.0
6DhWfyUAX17MrrQAlgbsHw,0.136,0.628,0.368,0.538,0.17,-10.734,0.108,87.178,0.47
1n3XRfhLcsrpnDpvLmzLB0,0.0141,0.475,0.731,0.103,0.161,-8.731,0.0554,87.559,0.903
